"seller_sk","seller_key","seller_name","seller_link","seller_website","destination","seller_rating","seller_rating_count","description","phone_new","phone_used","phone_service","hours","highlights","inventory_count","avg_listing_price"
"55474af240f6dd9914a586262f3695a4","easterns-automotive-group-of-frederick","Easterns Automotive Group of Frederick","https://www.cars.com/dealers/5391523/easterns-automotive-group-of-frederick/#Reviews","https://www.easterns.com/locations/easterns-automotive-group-of-frederick?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","100 Baughmans Ln, Frederick, MD 21702","4.8",1107,NULL,NULL,NULL,NULL,"{""Friday"": ""10:00am–8:00pm"", ""Monday"": ""10:00am–8:00pm"", ""Sunday"": ""Closed"", ""Tuesday"": ""10:00am–8:00pm"", ""Saturday"": ""9:00am–8:00pm"", ""Thursday"": ""10:00am–8:00pm"", ""Wednesday"": ""10:00am–8:00pm"", ""Sales hours"": ""9:00am to 8:00pm""}","[""Complimentary beverages"", ""Complimentary wi-fi"", ""Customer lounge"", ""Family-owned business"", ""Home delivery"", ""We’ll buy your car""]","1","40749"
"b1a6e9898ed7704925bf607b4f913706","easterns-automotive-group-of-hyattsville","Easterns Automotive Group of Hyattsville","https://www.cars.com/dealers/196745/easterns-automotive-group-of-hyattsville/#Reviews","http://www.easterns.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","7598 Annapolis Rd, Hyattsville, MD 20784","4.9",5404,NULL,NULL,NULL,NULL,"{""Friday"": ""10:00am–8:00pm"", ""Monday"": ""10:00am–8:00pm"", ""Sunday"": ""11:00am–5:00pm"", ""Tuesday"": ""10:00am–8:00pm"", ""Saturday"": ""9:00am–8:00pm"", ""Thursday"": ""10:00am–8:00pm"", ""Wednesday"": ""10:00am–8:00pm"", ""Sales hours"": ""9:00am to 8:00pm""}","[""Complimentary beverages"", ""Complimentary wi-fi"", ""Customer lounge"", ""Home delivery"", ""Purchase online"", ""We’ll buy your car""]","3","25876"
"7d78a63af689c80863e876a6f60db478","easterns-automotive-group-of-laurel","Easterns Automotive Group of Laurel","https://www.cars.com/dealers/191719/easterns-automotive-group-of-laurel/#Reviews","https://www.easterns.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3510 Laurel Ft Meade Rd, Laurel, MD 20724","4.9",4396,NULL,NULL,NULL,NULL,"{""Friday"": ""10:00am–8:00pm"", ""Monday"": ""10:00am–8:00pm"", ""Sunday"": ""11:00am–5:00pm"", ""Tuesday"": ""10:00am–8:00pm"", ""Saturday"": ""9:00am–8:00pm"", ""Thursday"": ""10:00am–8:00pm"", ""Wednesday"": ""10:00am–8:00pm"", ""Sales hours"": ""10:00am to 8:00pm""}","[""Complimentary beverages"", ""Complimentary wi-fi"", ""Family-owned business"", ""Home delivery"", ""Purchase online"", ""We’ll buy your car""]","7","32635"
"09e13efd5ae852a7cb36438373e81590","easterns-automotive-group-of-temple-hills","Easterns Automotive Group of Temple Hills","https://www.cars.com/dealers/2514835/easterns-automotive-group-of-temple-hills/#Reviews","http://www.EASTERNS.COM?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","4809 St Barnabas Rd, Temple Hills, MD 20748","4.9",5924,NULL,NULL,NULL,NULL,"{""Friday"": ""10:00am–8:00pm"", ""Monday"": ""10:00am–8:00pm"", ""Sunday"": ""11:00am–5:00pm"", ""Tuesday"": ""10:00am–8:00pm"", ""Saturday"": ""9:00am–8:00pm"", ""Thursday"": ""10:00am–8:00pm"", ""Wednesday"": ""10:00am–8:00pm"", ""Sales hours"": ""10:00am to 8:00pm""}","[""Complimentary beverages"", ""Complimentary wi-fi"", ""Customer lounge"", ""Family-owned business"", ""Home delivery"", ""Purchase online"", ""We’ll buy your car""]","1","26749"
"dff33b458ac4c658393d47e7381c5af8","eau-claire-chrysler-dodge-jeep-ram","Eau Claire Chrysler Dodge Jeep Ram","https://www.cars.com/dealers/157970/eau-claire-chrysler-dodge-jeep-ram/#Reviews","https://www.eauclairecdjr.com/?utm_campaign=cars.com_VDP_referral&utm_medium=referral&utm_source=cars.com","3100 Mall Dr, Eau Claire, WI 54701","4.3",806,NULL,"(855) 770-0914","(866) 969-0119","(866) 959-7305","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling""]","1","14321"
"020c9b4579b338a23bb57fac53bd9997","ecarone","eCarOne","https://www.cars.com/dealers/6000362/ecarone/#Reviews","http://ecarone.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","4400 W Plano Pkwy, Plano, TX 75093","4.8",3217,"If you're hunting for a quality pre-owned luxury car in the Dallas-Fort Worth area, eCarOne in Plano takes the stress out of the process with transparent, no-haggle pricing and a genuinely helpful staff that actually listens to what you need. Their team of non-commission sales reps means you're not being pushed toward a sale—you're getting honest guidance on premium and performance vehicles at competitive prices. With nearly 3,200 five-star reviews backing them up, shoppers consistently praise the pressure-free experience and the willingness to work with you until you find the right fit.",NULL,NULL,NULL,"{""Friday"": ""9:00am–6:00pm"", ""Monday"": ""9:00am–6:00pm"", ""Sunday"": ""Closed"", ""Tuesday"": ""9:00am–6:00pm"", ""Saturday"": ""9:00am–6:00pm"", ""Thursday"": ""9:00am–6:00pm"", ""Wednesday"": ""9:00am–6:00pm"", ""Sales hours"": ""9:00am to 6:00pm""}","[""Complimentary EV charging stations"", ""Complimentary beverages"", ""Complimentary wi-fi"", ""Customer lounge"", ""Home delivery"", ""No-haggle pricing"", ""Purchase online"", ""We’ll buy your car""]","4","75200"
"8bb31a95a14b5e7b12fba2da3b7d6f91","echopark-automotive-atlanta-duluth","EchoPark Automotive Atlanta (Duluth)","https://www.cars.com/dealers/5396337/echopark-automotive-atlanta-duluth/#Reviews","https://echopark.com/dealerships/ga/duluth/echopark-atlanta-duluth?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3296 Commerce Ave, Duluth, GA 30096","4.8",1314,NULL,NULL,NULL,NULL,"{""Friday"": ""9:00am–9:00pm"", ""Monday"": ""9:00am–9:00pm"", ""Sunday"": ""Closed"", ""Tuesday"": ""9:00am–9:00pm"", ""Saturday"": ""9:00am–9:00pm"", ""Thursday"": ""9:00am–9:00pm"", ""Wednesday"": ""9:00am–9:00pm"", ""Sales hours"": ""9:00am to 9:00pm""}",NULL,"4","22769"
"83a6db09783c3962dfa4a57f2c68904d","echopark-automotive-birmingham","EchoPark Automotive Birmingham","https://www.cars.com/dealers/5397548/echopark-automotive-birmingham/#Reviews","https://echopark.com/dealerships/al/birmingham/echopark-birmingham?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2001 Tom Williams Way, Birmingham, AL 35210","4.9",1463,NULL,NULL,NULL,NULL,"{""Friday"": ""9:00am–9:00pm"", ""Monday"": ""9:00am–9:00pm"", ""Sunday"": ""Closed"", ""Tuesday"": ""9:00am–9:00pm"", ""Saturday"": ""9:00am–9:00pm"", ""Thursday"": ""9:00am–9:00pm"", ""Wednesday"": ""9:00am–9:00pm"", ""Sales hours"": ""9:00am to 9:00pm""}",NULL,"4","34916"
"65d6c4543dde3fc25c3b9ec025d94ebb","echopark-automotive-centennial","EchoPark Automotive Centennial","https://www.cars.com/dealers/5348836/echopark-automotive-centennial/#Reviews","https://echopark.com/dealerships/co/centennial/echopark-denver-centennial?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","10401 E Arapahoe Rd, Centennial, CO 80111","4.8",1515,NULL,NULL,NULL,NULL,"{""Friday"": ""9:00am–9:00pm"", ""Monday"": ""9:00am–9:00pm"", ""Sunday"": ""Closed"", ""Tuesday"": ""9:00am–9:00pm"", ""Saturday"": ""9:00am–9:00pm"", ""Thursday"": ""9:00am–9:00pm"", ""Wednesday"": ""9:00am–9:00pm"", ""Sales hours"": ""9:00am to 9:00pm""}",NULL,"6","33042"
"f66348ff03cd50be31b0173663a7cc0d","echopark-automotive-colorado-springs","EchoPark Automotive Colorado Springs","https://www.cars.com/dealers/5375247/echopark-automotive-colorado-springs/#Reviews","https://echopark.com/dealerships/co/colorado-springs/echopark-colorado-springs?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1626 Jamboree Dr, Colorado Springs, CO 80920","4.9",1154,NULL,NULL,NULL,NULL,"{""Friday"": ""9:00am–9:00pm"", ""Monday"": ""9:00am–9:00pm"", ""Sunday"": ""Closed"", ""Tuesday"": ""9:00am–9:00pm"", ""Saturday"": ""9:00am–9:00pm"", ""Thursday"": ""9:00am–9:00pm"", ""Wednesday"": ""9:00am–9:00pm"", ""Sales hours"": ""9:00am to 9:00pm""}",NULL,"1","27496"
"3f4ba9b751b46b22c4d54781a68f0283","echopark-automotive-dallas","EchoPark Automotive Dallas","https://www.cars.com/dealers/195001/echopark-automotive-dallas/#Reviews","https://echopark.com/dealerships/tx/grand-prairie/echopark-dallas-grand-prairie?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2615 I-20 Frontage Rd, Grand Prairie, TX 75052","4.8",5855,NULL,NULL,NULL,NULL,"{""Friday"": ""9:00am–8:00pm"", ""Monday"": ""9:00am–8:00pm"", ""Sunday"": ""Closed"", ""Tuesday"": ""9:00am–8:00pm"", ""Saturday"": ""9:00am–8:00pm"", ""Thursday"": ""9:00am–8:00pm"", ""Wednesday"": ""9:00am–8:00pm"", ""Sales hours"": ""9:00am to 8:00pm""}",NULL,"10","33898"
"c4a7f1585010c3d4aef9398bdfa36c68","echopark-automotive-houston","EchoPark Automotive Houston","https://www.cars.com/dealers/5384904/echopark-automotive-houston/#Reviews","https://echopark.com/dealerships/tx/houston/echopark-houston-north-freeway?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","8477 North Freeway, Houston, TX 77037","4.6",928,NULL,NULL,NULL,NULL,"{""Friday"": ""9:00am–9:00pm"", ""Monday"": ""9:00am–9:00pm"", ""Sunday"": ""Closed"", ""Tuesday"": ""9:00am–9:00pm"", ""Saturday"": ""9:00am–9:00pm"", ""Thursday"": ""9:00am–9:00pm"", ""Wednesday"": ""9:00am–9:00pm"", ""Sales hours"": ""9:00am to 9:00pm""}",NULL,"2","24917"
"7625b720e59f5837c1bff90fd6ede9ef","echopark-automotive-raleigh","EchoPark Automotive Raleigh","https://www.cars.com/dealers/6058184/echopark-automotive-raleigh/#Reviews","https://echopark.com/dealerships/nc/cary/echopark-raleigh?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2333 Walnut Street, Cary, NC 27518","4.9",1251,NULL,NULL,NULL,NULL,"{""Friday"": ""9:00am–9:00pm"", ""Monday"": ""9:00am–9:00pm"", ""Sunday"": ""Closed"", ""Tuesday"": ""9:00am–9:00pm"", ""Saturday"": ""9:00am–9:00pm"", ""Thursday"": ""9:00am–9:00pm"", ""Wednesday"": ""9:00am–9:00pm"", ""Sales hours"": ""9:00am to 9:00pm""}",NULL,"3","40176"
"d7c0deeae7328e75b90d589398a3d56b","echopark-automotive-thornton","EchoPark Automotive Thornton","https://www.cars.com/dealers/5348350/echopark-automotive-thornton/#Reviews","https://echopark.com/dealerships/co/thornton/echopark-denver-thornton?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","500 E 104th Ave, Thornton, CO 80233","4.8",5143,NULL,NULL,NULL,NULL,"{""Friday"": ""9:00am–9:00pm"", ""Monday"": ""9:00am–9:00pm"", ""Sunday"": ""Closed"", ""Tuesday"": ""9:00am–9:00pm"", ""Saturday"": ""9:00am–9:00pm"", ""Thursday"": ""9:00am–9:00pm"", ""Wednesday"": ""9:00am–9:00pm"", ""Sales hours"": ""9:00am to 9:00pm""}",NULL,"4","34847"
"841195324ed9463fb8db83db0c1b69c6","ed-denas-auto-center","Ed Dena's Auto Center","https://www.cars.com/dealers/25327/ed-denas-auto-center/#Reviews","https://www.eddenasautocenter.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1500 W El Monte Way, Dinuba, CA 93618","4.6",68,NULL,NULL,NULL,NULL,"{""Sales hours"": ""9:00am to 6:30pm"", ""Service hours"": ""8:00am to 5:00pm""}",NULL,"21","28613"
"2f89710132f546c9d8af61b5747a2860","ed-martin-buick-gmc","Ed Martin Buick GMC","https://www.cars.com/dealers/179350/ed-martin-buick-gmc/#Reviews","https://www.edmartinbuickgmc.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","9896 North Michigan Rd, Carmel, IN 46032","4.9",1548,NULL,"(888) 780-9715","(888) 846-5506","(317) 548-3992","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service""]","3","27986"
"1640ad0bbc3e2a0bee49097dbf3dbe7e","ed-martin-nissan","Ed Martin Nissan","https://www.cars.com/dealers/153049/ed-martin-nissan/#Reviews","http://www.edmartinnissan.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","802 N Shadeland Ave, Indianapolis, IN 46219","4.9",1452,"If you're shopping for a Nissan in Indianapolis, Ed Martin has been the go-to spot for nearly two decades—and with a 4.9-star rating across over 1,400 reviews, it's easy to see why. Their staff genuinely takes time to understand what you're looking for rather than just pushing a sale, and with a massive new inventory and factory-certified service bay on-site, you're covered from purchase through maintenance. It's the kind of place where buying a car actually feels stress-free instead of like a battle.","(317) 857-2076","(888) 381-8524","(317) 723-6024","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Online service appointment scheduling""]","1","23750"
"97c019bf4f9d8e97e4f52abc1d40d27a","ed-martin-nissan-of-fishers","Ed Martin Nissan of Fishers","https://www.cars.com/dealers/5348383/ed-martin-nissan-of-fishers/#Reviews","http://edmartinnissanoffishers.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","13397 Britton Park Rd, Fishers, IN 46038","4.8",1167,"If you're shopping for a Nissan in Fishers, Ed Martin has been the go-to for over a decade—and their 4.8-star rating from over 1,100 reviews tells you why. Whether you're buying new or need service down the road, their factory-certified team handles everything from sales to maintenance, and customers consistently praise how they make the whole process straightforward and hassle-free. They're not just selling you a car; they're setting you up with a dealership you can trust for the life of your Nissan.","(317) 588-3768","(317) 588-3770","(317) 567-8446","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service""]","1","23098"
"d1af660cd648e7745b8ace4fad24ecb0","ed-morse-cadillac-of-tampa","Ed Morse Cadillac of Tampa","https://www.cars.com/dealers/181076/ed-morse-cadillac-of-tampa/#Reviews","http://www.edmorsecadillactampa.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","101 E Fletcher Ave, Tampa, FL 33612","4.8",3244,NULL,"(813) 579-4805","(813) 774-6979","(813) 774-4666","{""Sales hours"": ""8:30am to 6:00pm"", ""Service hours"": ""7:30am to 6:00pm""}",NULL,"2","59994"
"d521ae7dfed4269552c4982b69911e5d","ed-morse-honda","Ed Morse Honda","https://www.cars.com/dealers/98608/ed-morse-honda/#Reviews","https://www.edmorsehonda.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3790 W Blue Heron Blvd, Riviera Beach, FL 33404","4.3",2057,NULL,"(561) 518-9523","(561) 589-7363","(561) 532-5840","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Free Alignment Check"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service"", ""Ten Dollars Off Monday Early Bird Oil Change"", ""Tire Price Match Guarantee""]","1","27413"
"8666a57c8f132e965a3ce39ba1b9da79","ed-morse-sawgrass-auto-mall","Ed Morse Sawgrass Auto Mall","https://www.cars.com/dealers/84912/ed-morse-sawgrass-auto-mall/#Reviews","https://edmorsesawgrass.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","14401 W Sunrise Blvd, Sunrise, FL 33323","4.3",1101,NULL,"(877) 937-6473","(754) 217-2147","(855) 417-6010","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Customer lounge""]","3","53358"
